"trans_date_trans_time","category","amt","job","city","state","city_pop","dob","is_fraud"
"2019-07-28 23:32:44","home",410.94,"Radio producer","Allentown","NY",239,"1956-05-02",1
"2019-07-28 23:48:14","shopping_net",1013.23,"Hospital pharmacist","Belle Fourche","SD",8007,"1940-09-17",1
"2019-07-28 23:50:35","shopping_net",1124.22,"Hospital pharmacist","Belle Fourche","SD",8007,"1940-09-17",1
"2019-07-29 01:33:22","gas_transport",24.03,"Radio producer","Allentown","NY",239,"1956-05-02",1
"2019-07-29 02:17:37","grocery_pos",344.89,"Product/process development scientist","Lagrange","WY",635,"1973-07-13",1
"2019-07-29 03:32:24","grocery_pos",349.61,"Product/process development scientist","Lagrange","WY",635,"1973-07-13",1
"2019-07-29 08:47:12","grocery_pos",324.38,"Radio producer","Allentown","NY",239,"1956-05-02",1
"2019-07-29 13:17:01","shopping_net",885.6,"Radio producer","Allentown","NY",239,"1956-05-02",1
"2019-07-29 18:49:21","health_fitness",22.56,"Product/process development scientist","Lagrange","WY",635,"1973-07-13",1
"2019-07-29 22:02:51","misc_net",941.94,"Hospital pharmacist","Belle Fourche","SD",8007,"1940-09-17",1
"2019-07-29 22:18:33","grocery_pos",317.71,"Radio producer","Allentown","NY",239,"1956-05-02",1
"2019-07-29 22:30:10","shopping_net",983.88,"Radio producer","Allentown","NY",239,"1956-05-02",1
"2019-07-29 22:35:50","personal_care",22.82,"Product/process development scientist","Lagrange","WY",635,"1973-07-13",1
"2019-07-29 22:40:39","shopping_net",987.33,"Hospital pharmacist","Belle Fourche","SD",8007,"1940-09-17",1
"2019-07-29 22:41:56","food_dining",116.45,"Product/process development scientist","Lagrange","WY",635,"1973-07-13",1
"2019-07-29 23:01:48","shopping_net",1043.82,"Hospital pharmacist","Belle Fourche","SD",8007,"1940-09-17",1
"2019-07-29 23:22:43","food_dining",110.19,"Product/process development scientist","Lagrange","WY",635,"1973-07-13",1
"2019-07-29 23:35:24","shopping_net",1148.13,"Hospital pharmacist","Belle Fourche","SD",8007,"1940-09-17",1
"2019-07-29 23:41:25","misc_net",925.99,"Radio producer","Allentown","NY",239,"1956-05-02",1
"2019-07-29 23:45:18","shopping_pos",1012.83,"Hospital pharmacist","Belle Fourche","SD",8007,"1940-09-17",1
"2019-07-30 02:04:27","grocery_pos",343.47,"Product/process development scientist","Lagrange","WY",635,"1973-07-13",1
"2019-08-02 01:42:30","misc_net",824.99,"Hydrographic surveyor","Sauk Rapids","MN",16163,"1987-02-22",1
"2019-08-02 08:24:23","grocery_pos",367.28,"Futures trader","American Fork","UT",42384,"1992-12-29",1
"2019-08-02 15:36:32","entertainment",665.33,"Psychologist, clinical","Dieterich","IL",2092,"1962-04-30",1
"2019-08-02 22:09:48","shopping_net",900.88,"Psychologist, clinical","Dieterich","IL",2092,"1962-04-30",1
"2019-08-02 22:11:15","personal_care",18.89,"Futures trader","American Fork","UT",42384,"1992-12-29",1
"2019-08-02 22:12:56","misc_net",918.23,"Psychologist, clinical","Dieterich","IL",2092,"1962-04-30",1
"2019-08-02 22:42:00","shopping_net",1084.5,"Hydrographic surveyor","Sauk Rapids","MN",16163,"1987-02-22",1
"2019-08-02 22:47:30","kids_pets",16.49,"Futures trader","American Fork","UT",42384,"1992-12-29",1
"2019-08-02 22:57:49","health_fitness",22.61,"Psychologist, clinical","Dieterich","IL",2092,"1962-04-30",1
"2019-08-02 23:02:20","shopping_net",1125.1,"Hydrographic surveyor","Sauk Rapids","MN",16163,"1987-02-22",1
"2019-08-02 23:18:36","misc_net",744.12,"Psychologist, clinical","Dieterich","IL",2092,"1962-04-30",1
"2019-08-02 23:27:21","grocery_pos",287.57,"Psychologist, clinical","Dieterich","IL",2092,"1962-04-30",1
"2019-08-02 23:51:14","shopping_net",825.81,"Hydrographic surveyor","Sauk Rapids","MN",16163,"1987-02-22",1
"2019-08-03 00:14:57","gas_transport",16.24,"Psychologist, clinical","Dieterich","IL",2092,"1962-04-30",1
"2019-08-03 00:37:40","misc_net",701.44,"Hydrographic surveyor","Sauk Rapids","MN",16163,"1987-02-22",1
"2019-08-03 01:30:59","grocery_pos",351.65,"Futures trader","American Fork","UT",42384,"1992-12-29",1
"2019-08-03 01:33:13","grocery_pos",322.61,"Hydrographic surveyor","Sauk Rapids","MN",16163,"1987-02-22",1
"2019-08-03 01:39:05","grocery_pos",293.85,"Hydrographic surveyor","Sauk Rapids","MN",16163,"1987-02-22",1
"2019-08-03 02:11:30","misc_net",780.63,"Futures trader","American Fork","UT",42384,"1992-12-29",1
"2019-08-03 02:15:39","gas_transport",15.78,"Psychologist, clinical","Dieterich","IL",2092,"1962-04-30",1
"2019-08-03 03:46:48","misc_net",687.1,"Hydrographic surveyor","Sauk Rapids","MN",16163,"1987-02-22",1
"2019-08-03 05:56:11","gas_transport",10.12,"Hydrographic surveyor","Sauk Rapids","MN",16163,"1987-02-22",1
"2019-08-03 07:57:06","shopping_pos",777.48,"Futures trader","American Fork","UT",42384,"1992-12-29",1
"2019-08-03 13:14:01","shopping_pos",857.01,"Psychologist, clinical","Dieterich","IL",2092,"1962-04-30",1
"2019-08-03 20:05:03","shopping_net",1020.2,"Further education lecturer","Newark Valley","NY",4354,"1994-02-16",1
"2019-08-03 22:11:03","travel",6.41,"Psychologist, clinical","Dieterich","IL",2092,"1962-04-30",1
"2019-08-03 22:20:02","kids_pets",24.19,"Futures trader","American Fork","UT",42384,"1992-12-29",1
"2019-08-03 22:34:41","shopping_net",1031.35,"Hydrographic surveyor","Sauk Rapids","MN",16163,"1987-02-22",1
"2019-08-03 22:42:34","misc_net",801.71,"Psychologist, clinical","Dieterich","IL",2092,"1962-04-30",1
"2019-08-03 22:44:19","shopping_net",1174.44,"Hydrographic surveyor","Sauk Rapids","MN",16163,"1987-02-22",1
"2019-08-03 22:56:28","shopping_net",1125.7,"Psychologist, clinical","Dieterich","IL",2092,"1962-04-30",1
"2019-08-03 23:05:52","food_dining",118.19,"Psychologist, clinical","Dieterich","IL",2092,"1962-04-30",1
"2019-08-03 23:11:11","personal_care",25.01,"Futures trader","American Fork","UT",42384,"1992-12-29",1
"2019-08-03 23:26:42","shopping_net",886.15,"Hydrographic surveyor","Sauk Rapids","MN",16163,"1987-02-22",1
"2019-08-03 23:45:22","grocery_pos",342.38,"Psychologist, clinical","Dieterich","IL",2092,"1962-04-30",1
"2019-08-04 00:10:25","misc_net",996.09,"Further education lecturer","Newark Valley","NY",4354,"1994-02-16",1
"2019-08-04 00:40:44","grocery_pos",293.18,"Cabin crew","Stillwater","OK",55345,"1948-05-01",1
"2019-08-04 01:55:18","misc_net",761,"Music therapist","Rock Springs","WY",27971,"1984-08-01",1
"2019-08-04 01:56:01","grocery_pos",293.92,"Cabin crew","Stillwater","OK",55345,"1948-05-01",1
"2019-08-04 01:57:39","grocery_pos",331.29,"Music therapist","Rock Springs","WY",27971,"1984-08-01",1
"2019-08-04 03:08:02","misc_net",758.08,"Further education lecturer","Newark Valley","NY",4354,"1994-02-16",1
"2019-08-04 03:15:39","grocery_pos",309.9,"Further education lecturer","Newark Valley","NY",4354,"1994-02-16",1
"2019-08-04 07:04:51","shopping_pos",907.71,"Music therapist","Rock Springs","WY",27971,"1984-08-01",1
"2019-08-04 22:32:49","shopping_net",969.13,"Further education lecturer","Newark Valley","NY",4354,"1994-02-16",1
"2019-08-04 22:35:25","personal_care",20.77,"Cabin crew","Stillwater","OK",55345,"1948-05-01",1
"2019-08-04 22:42:19","entertainment",473.95,"Further education lecturer","Newark Valley","NY",4354,"1994-02-16",1
"2019-08-04 23:50:55","shopping_net",966.41,"Further education lecturer","Newark Valley","NY",4354,"1994-02-16",1
"2019-08-05 00:01:03","gas_transport",14.72,"Cabin crew","Stillwater","OK",55345,"1948-05-01",1
"2019-08-05 00:22:03","misc_pos",6.69,"Music therapist","Rock Springs","WY",27971,"1984-08-01",1
"2019-08-05 00:40:44","misc_net",817.88,"Music therapist","Rock Springs","WY",27971,"1984-08-01",1
"2019-08-05 00:46:32","gas_transport",10.92,"Music therapist","Rock Springs","WY",27971,"1984-08-01",1
"2019-08-05 00:49:19","shopping_pos",762.15,"Music therapist","Rock Springs","WY",27971,"1984-08-01",1
"2019-08-05 01:02:30","food_dining",104.82,"Music therapist","Rock Springs","WY",27971,"1984-08-01",1
"2019-08-05 01:36:43","shopping_pos",969.32,"Music therapist","Rock Springs","WY",27971,"1984-08-01",1
"2019-08-05 03:36:02","shopping_net",1158.25,"Music therapist","Rock Springs","WY",27971,"1984-08-01",1
"2019-08-05 11:05:26","grocery_pos",282.52,"Cabin crew","Stillwater","OK",55345,"1948-05-01",1
"2019-08-05 22:04:33","personal_care",18.27,"Music therapist","Rock Springs","WY",27971,"1984-08-01",1
"2019-08-05 22:20:53","kids_pets",19.85,"Music therapist","Rock Springs","WY",27971,"1984-08-01",1
"2019-08-05 22:49:46","home",254.4,"Music therapist","Rock Springs","WY",27971,"1984-08-01",1
"2019-08-05 23:21:10","shopping_net",992.66,"Cabin crew","Stillwater","OK",55345,"1948-05-01",1
"2019-08-05 23:33:10","shopping_net",963.73,"Cabin crew","Stillwater","OK",55345,"1948-05-01",1
"2019-08-05 23:43:07","home",227.13,"Music therapist","Rock Springs","WY",27971,"1984-08-01",1
"2019-08-06 00:35:20","shopping_net",906.41,"Radiographer, therapeutic","Grandview","TX",5875,"1992-07-24",1
"2019-08-07 02:04:52","grocery_pos",341.22,"Mining engineer","Dunlevy","PA",427,"1951-02-05",1
"2019-08-07 02:15:32","gas_transport",10.57,"Radiographer, therapeutic","Grandview","TX",5875,"1992-07-24",1
"2019-08-07 15:20:30","health_fitness",19.26,"Mining engineer","Dunlevy","PA",427,"1951-02-05",1
"2019-08-07 22:50:50","shopping_net",1120.05,"Mining engineer","Dunlevy","PA",427,"1951-02-05",1
"2019-08-07 23:58:00","home",207.48,"Radiographer, therapeutic","Grandview","TX",5875,"1992-07-24",1
"2019-08-08 02:14:55","grocery_pos",281.22,"Forest/woodland manager","Medford","NY",28506,"1939-04-13",1
"2019-08-08 02:50:45","gas_transport",19.38,"Mining engineer","Dunlevy","PA",427,"1951-02-05",1
"2019-08-08 03:48:17","grocery_pos",274.22,"Forest/woodland manager","Medford","NY",28506,"1939-04-13",1
"2019-08-08 13:59:41","misc_pos",7.27,"Forest/woodland manager","Medford","NY",28506,"1939-04-13",1
"2019-08-08 21:23:55","shopping_net",1004.6,"Forest/woodland manager","Medford","NY",28506,"1939-04-13",1
"2019-08-08 23:21:06","shopping_net",906.61,"Mining engineer","Dunlevy","PA",427,"1951-02-05",1
"2019-08-08 23:32:19","shopping_pos",910.37,"Forest/woodland manager","Medford","NY",28506,"1939-04-13",1
"2019-08-08 23:42:32","misc_net",810.59,"Forest/woodland manager","Medford","NY",28506,"1939-04-13",1
"2019-08-09 00:42:14","grocery_pos",315.38,"Forest/woodland manager","Medford","NY",28506,"1939-04-13",1
"2019-08-09 22:32:14","misc_pos",7.04,"Forest/woodland manager","Medford","NY",28506,"1939-04-13",1
"2019-08-09 23:37:58","shopping_pos",928.93,"Forest/woodland manager","Medford","NY",28506,"1939-04-13",1
"2019-08-10 00:22:12","grocery_pos",291.59,"Educational psychologist","Ragland","AL",4159,"1998-02-03",1
"2019-08-10 01:25:31","grocery_pos",315.37,"Clothing/textile technologist","Tekoa","WA",895,"1999-05-31",1
"2019-08-10 01:50:28","grocery_pos",359.25,"Clothing/textile technologist","Tekoa","WA",895,"1999-05-31",1
"2019-08-10 02:58:40","misc_net",742.7,"Educational psychologist","Ragland","AL",4159,"1998-02-03",1
"2019-08-10 03:52:13","gas_transport",7.33,"Clothing/textile technologist","Tekoa","WA",895,"1999-05-31",1
"2019-08-10 08:52:23","misc_net",825.45,"Clothing/textile technologist","Tekoa","WA",895,"1999-05-31",1
"2019-08-10 14:55:38","shopping_pos",710.43,"Educational psychologist","Ragland","AL",4159,"1998-02-03",1
"2019-08-10 22:10:23","shopping_pos",1371.81,"Clothing/textile technologist","Tekoa","WA",895,"1999-05-31",1
"2019-08-10 22:20:47","shopping_net",1059.96,"Clothing/textile technologist","Tekoa","WA",895,"1999-05-31",1
"2019-08-10 22:39:01","shopping_net",1088.07,"Clothing/textile technologist","Tekoa","WA",895,"1999-05-31",1
"2019-08-10 22:41:46","shopping_net",807.23,"Clothing/textile technologist","Tekoa","WA",895,"1999-05-31",1
"2019-08-10 23:23:14","shopping_pos",1133.39,"Clothing/textile technologist","Tekoa","WA",895,"1999-05-31",1
"2019-08-10 23:52:33","shopping_net",967.35,"Educational psychologist","Ragland","AL",4159,"1998-02-03",1
"2019-08-11 00:08:19","grocery_pos",313.72,"Clothing/textile technologist","Tekoa","WA",895,"1999-05-31",1
"2019-08-11 00:17:57","shopping_net",948.3,"Biomedical scientist","New Ellenton","SC",2206,"1986-12-31",1
"2019-08-11 00:21:31","grocery_pos",295.23,"Educational psychologist","Ragland","AL",4159,"1998-02-03",1
"2019-08-11 01:33:58","grocery_pos",350.79,"Biomedical scientist","New Ellenton","SC",2206,"1986-12-31",1
"2019-08-11 02:33:35","gas_transport",11.73,"Clothing/textile technologist","Tekoa","WA",895,"1999-05-31",1
"2019-08-11 02:34:50","grocery_pos",340.63,"Educational psychologist","Ragland","AL",4159,"1998-02-03",1
"2019-08-11 03:19:46","grocery_net",9.94,"Clothing/textile technologist","Tekoa","WA",895,"1999-05-31",1
"2019-08-11 03:48:42","grocery_net",9.27,"Clothing/textile technologist","Tekoa","WA",895,"1999-05-31",1
"2019-08-11 07:41:20","grocery_pos",294.39,"Clothing/textile technologist","Tekoa","WA",895,"1999-05-31",1
"2019-08-11 16:15:53","health_fitness",20.55,"Biomedical scientist","New Ellenton","SC",2206,"1986-12-31",1
"2019-08-11 19:05:00","shopping_net",1073.88,"Educational psychologist","Ragland","AL",4159,"1998-02-03",1
"2019-08-11 19:20:59","personal_care",19.77,"Clothing/textile technologist","Tekoa","WA",895,"1999-05-31",1
"2019-08-11 22:11:37","shopping_net",973.28,"Educational psychologist","Ragland","AL",4159,"1998-02-03",1
"2019-08-11 22:17:02","shopping_pos",1009.36,"Biomedical scientist","New Ellenton","SC",2206,"1986-12-31",1
"2019-08-11 22:19:47","shopping_pos",747.15,"Educational psychologist","Ragland","AL",4159,"1998-02-03",1
"2019-08-11 22:30:30","shopping_pos",797.46,"Educational psychologist","Ragland","AL",4159,"1998-02-03",1
"2019-08-11 22:42:18","shopping_pos",927.78,"Biomedical scientist","New Ellenton","SC",2206,"1986-12-31",1
"2019-08-11 22:48:17","home",265.88,"Biomedical scientist","New Ellenton","SC",2206,"1986-12-31",1
"2019-08-11 23:01:33","shopping_net",888.06,"Educational psychologist","Ragland","AL",4159,"1998-02-03",1
"2019-08-11 23:28:01","home",273.3,"Biomedical scientist","New Ellenton","SC",2206,"1986-12-31",1
"2019-08-11 23:29:05","home",324.89,"Biomedical scientist","New Ellenton","SC",2206,"1986-12-31",1
"2019-08-11 23:57:55","shopping_pos",900.47,"Educational psychologist","Ragland","AL",4159,"1998-02-03",1
"2019-08-12 01:46:36","grocery_pos",298.73,"Health and safety adviser","Rock Glen","PA",143,"1982-02-19",1
"2019-08-12 02:52:18","misc_net",666.73,"Biomedical scientist","New Ellenton","SC",2206,"1986-12-31",1
"2019-08-12 03:26:06","grocery_pos",310.77,"Health and safety adviser","Rock Glen","PA",143,"1982-02-19",1
"2019-08-12 03:30:30","gas_transport",7.28,"Health and safety adviser","Rock Glen","PA",143,"1982-02-19",1
"2019-08-12 03:54:04","grocery_pos",335.35,"Biomedical scientist","New Ellenton","SC",2206,"1986-12-31",1
"2019-08-12 18:39:18","entertainment",413.75,"Biomedical scientist","New Ellenton","SC",2206,"1986-12-31",1
"2019-08-12 22:06:44","shopping_net",998.42,"Gaffer","Schaefferstown","PA",823,"1982-07-02",1
"2019-08-12 22:14:05","misc_net",771.81,"Gaffer","Schaefferstown","PA",823,"1982-07-02",1
"2019-08-12 22:26:13","entertainment",480.98,"Health and safety adviser","Rock Glen","PA",143,"1982-02-19",1
"2019-08-12 22:30:48","shopping_net",862.73,"Gaffer","Schaefferstown","PA",823,"1982-07-02",1
"2019-08-12 22:35:38","shopping_net",962.98,"Health and safety adviser","Rock Glen","PA",143,"1982-02-19",1
"2019-08-12 22:46:52","shopping_net",947.84,"Gaffer","Schaefferstown","PA",823,"1982-07-02",1
"2019-08-12 22:54:45","shopping_net",1007.76,"Health and safety adviser","Rock Glen","PA",143,"1982-02-19",1
"2019-08-12 23:00:53","shopping_net",850.7,"Gaffer","Schaefferstown","PA",823,"1982-07-02",1
"2019-08-12 23:18:13","shopping_net",1111.31,"Health and safety adviser","Rock Glen","PA",143,"1982-02-19",1
"2019-08-12 23:18:14","grocery_pos",330.94,"Health and safety adviser","Rock Glen","PA",143,"1982-02-19",1
"2019-08-12 23:26:31","shopping_pos",814.46,"Gaffer","Schaefferstown","PA",823,"1982-07-02",1
"2019-08-12 23:26:47","misc_net",774.65,"Gaffer","Schaefferstown","PA",823,"1982-07-02",1
"2019-08-12 23:30:33","shopping_pos",774.52,"Health and safety adviser","Rock Glen","PA",143,"1982-02-19",1
"2019-08-12 23:33:32","shopping_pos",875.2,"Health and safety adviser","Rock Glen","PA",143,"1982-02-19",1
"2019-08-12 23:34:19","entertainment",499.5,"Biomedical scientist","New Ellenton","SC",2206,"1986-12-31",1
"2019-08-12 23:38:20","home",288.35,"Biomedical scientist","New Ellenton","SC",2206,"1986-12-31",1
"2019-08-12 23:52:15","entertainment",519.65,"Biomedical scientist","New Ellenton","SC",2206,"1986-12-31",1
"2019-08-12 23:57:52","personal_care",16.99,"Biomedical scientist","New Ellenton","SC",2206,"1986-12-31",1
"2019-08-13 00:38:21","grocery_net",12.2,"Health and safety adviser","Rock Glen","PA",143,"1982-02-19",1
"2019-08-13 02:29:35","grocery_pos",313.13,"Dealer","Cokeburg","PA",632,"1989-04-08",1
"2019-08-13 03:12:00","gas_transport",9.46,"Health and safety adviser","Rock Glen","PA",143,"1982-02-19",1
"2019-08-13 12:59:36","shopping_net",864.85,"Dealer","Cokeburg","PA",632,"1989-04-08",1
"2019-08-13 22:02:15","misc_net",804.9,"Dealer","Cokeburg","PA",632,"1989-04-08",1
"2019-08-13 22:25:42","shopping_net",964.11,"Gaffer","Schaefferstown","PA",823,"1982-07-02",1
"2019-08-13 22:26:47","shopping_net",1090.18,"Gaffer","Schaefferstown","PA",823,"1982-07-02",1
"2019-08-13 23:04:59","shopping_net",1011.28,"Health and safety adviser","Rock Glen","PA",143,"1982-02-19",1
"2019-08-13 23:05:38","shopping_pos",885.42,"Health and safety adviser","Rock Glen","PA",143,"1982-02-19",1
"2019-08-13 23:06:05","shopping_pos",808.03,"Dealer","Cokeburg","PA",632,"1989-04-08",1
"2019-08-13 23:17:58","shopping_net",870.11,"Dealer","Cokeburg","PA",632,"1989-04-08",1
"2019-08-13 23:53:12","shopping_net",989.31,"Dealer","Cokeburg","PA",632,"1989-04-08",1
"2019-08-14 19:37:52","travel",11.62,"Dealer","Cokeburg","PA",632,"1989-04-08",1
"2019-08-14 22:03:07","shopping_net",920.9,"Dealer","Cokeburg","PA",632,"1989-04-08",1
"2019-08-14 22:58:34","misc_pos",7.64,"Dealer","Cokeburg","PA",632,"1989-04-08",1
"2019-08-16 02:27:33","shopping_pos",795.04,"Environmental manager","Dayton","OH",479994,"1970-11-09",1
"2019-08-16 03:33:26","shopping_net",935.22,"Environmental manager","Dayton","OH",479994,"1970-11-09",1
"2019-08-16 22:10:19","misc_net",791.9,"Equality and diversity officer","Catawba","VA",1363,"1940-08-23",1
"2019-08-16 22:20:46","misc_net",797.58,"Equality and diversity officer","Catawba","VA",1363,"1940-08-23",1
"2019-08-16 22:24:16","misc_net",790.55,"Equality and diversity officer","Catawba","VA",1363,"1940-08-23",1
"2019-08-16 22:26:38","shopping_net",876.11,"Equality and diversity officer","Catawba","VA",1363,"1940-08-23",1
"2019-08-16 23:19:38","misc_net",654.83,"Equality and diversity officer","Catawba","VA",1363,"1940-08-23",1
"2019-08-16 23:29:36","travel",11.29,"Environmental manager","Dayton","OH",479994,"1970-11-09",1
"2019-08-17 00:03:32","gas_transport",17.64,"Equality and diversity officer","Catawba","VA",1363,"1940-08-23",1
"2019-08-17 00:08:58","shopping_net",925.9,"Environmental manager","Dayton","OH",479994,"1970-11-09",1
"2019-08-17 00:17:36","grocery_pos",320.49,"Equality and diversity officer","Catawba","VA",1363,"1940-08-23",1
"2019-08-17 00:19:32","shopping_pos",838.43,"Paramedic","Loxahatchee","FL",26551,"1977-01-04",1
"2019-08-17 01:19:31","shopping_net",1289.89,"Environmental manager","Dayton","OH",479994,"1970-11-09",1
"2019-08-17 02:56:20","grocery_pos",390,"Paramedic","Loxahatchee","FL",26551,"1977-01-04",1
"2019-08-17 03:29:00","grocery_pos",308.97,"Equality and diversity officer","Catawba","VA",1363,"1940-08-23",1
"2019-08-17 03:54:00","grocery_net",15.03,"Naval architect","Garrattsville","NY",165,"1945-09-20",1
"2019-08-17 06:56:49","grocery_net",13.57,"Equality and diversity officer","Catawba","VA",1363,"1940-08-23",1
"2019-08-17 07:49:58","shopping_pos",843.69,"Paramedic","Loxahatchee","FL",26551,"1977-01-04",1
"2019-08-17 22:06:37","shopping_pos",697.97,"Equality and diversity officer","Catawba","VA",1363,"1940-08-23",1
"2019-08-17 22:10:02","misc_net",903.22,"Naval architect","Garrattsville","NY",165,"1945-09-20",1
"2019-08-17 22:12:45","shopping_net",1033.92,"Naval architect","Garrattsville","NY",165,"1945-09-20",1
"2019-08-17 22:19:14","shopping_net",1058.84,"Radiographer, therapeutic","Lakeland","FL",237282,"1961-09-28",1
"2019-08-17 22:26:50","shopping_net",926.13,"Naval architect","Garrattsville","NY",165,"1945-09-20",1
"2019-08-17 22:27:31","kids_pets",19.48,"Environmental manager","Dayton","OH",479994,"1970-11-09",1
"2019-08-17 22:53:07","home",220.43,"Paramedic","Loxahatchee","FL",26551,"1977-01-04",1
"2019-08-17 22:53:20","shopping_net",1040.85,"Equality and diversity officer","Catawba","VA",1363,"1940-08-23",1
"2019-08-17 23:04:02","shopping_net",1028.84,"Naval architect","Garrattsville","NY",165,"1945-09-20",1
"2019-08-17 23:16:17","shopping_pos",722.05,"Naval architect","Garrattsville","NY",165,"1945-09-20",1
"2019-08-17 23:25:24","shopping_net",1122.27,"Equality and diversity officer","Catawba","VA",1363,"1940-08-23",1
"2019-08-17 23:28:07","personal_care",17.02,"Environmental manager","Dayton","OH",479994,"1970-11-09",1
"2019-08-17 23:29:59","shopping_net",1025.63,"Equality and diversity officer","Catawba","VA",1363,"1940-08-23",1
"2019-08-17 23:45:45","shopping_pos",993.07,"Naval architect","Garrattsville","NY",165,"1945-09-20",1
"2019-08-17 23:48:08","misc_net",880.19,"Radiographer, therapeutic","Lakeland","FL",237282,"1961-09-28",1
"2019-08-17 23:55:59","misc_net",738.68,"Equality and diversity officer","Catawba","VA",1363,"1940-08-23",1
"2019-08-17 23:59:09","misc_net",729.93,"Equality and diversity officer","Catawba","VA",1363,"1940-08-23",1
"2019-08-18 00:24:10","grocery_pos",317.26,"Radiographer, therapeutic","Lakeland","FL",237282,"1961-09-28",1
"2019-08-18 00:31:20","grocery_pos",394.49,"Paramedic","Loxahatchee","FL",26551,"1977-01-04",1
"2019-08-18 02:39:32","grocery_pos",329.84,"Naval architect","Garrattsville","NY",165,"1945-09-20",1
"2019-08-18 02:52:22","grocery_pos",299.55,"Energy engineer","Carlisle","IN",4081,"1938-03-15",1
"2019-08-18 03:27:45","grocery_pos",368.96,"Naval architect","Garrattsville","NY",165,"1945-09-20",1
"2019-08-18 03:35:39","grocery_net",9.15,"Radiographer, therapeutic","Lakeland","FL",237282,"1961-09-28",1
"2019-08-18 03:40:07","grocery_pos",351.36,"Energy engineer","Carlisle","IN",4081,"1938-03-15",1
"2019-08-18 08:18:45","grocery_pos",317.05,"Radiographer, therapeutic","Lakeland","FL",237282,"1961-09-28",1
"2019-08-18 14:05:11","kids_pets",2.46,"Naval architect","Garrattsville","NY",165,"1945-09-20",1
"2019-08-18 17:44:43","shopping_net",975.25,"Radiographer, therapeutic","Lakeland","FL",237282,"1961-09-28",1
"2019-08-18 21:58:12","shopping_pos",949.43,"Energy engineer","Carlisle","IN",4081,"1938-03-15",1
"2019-08-18 22:00:07","shopping_pos",1115.67,"Energy engineer","Carlisle","IN",4081,"1938-03-15",1
"2019-08-18 22:10:52","travel",11.39,"Radiographer, therapeutic","Lakeland","FL",237282,"1961-09-28",1
"2019-08-18 22:26:50","shopping_pos",721.54,"Naval architect","Garrattsville","NY",165,"1945-09-20",1
"2019-08-18 22:27:08","shopping_pos",876.76,"Naval architect","Garrattsville","NY",165,"1945-09-20",1
"2019-08-18 22:38:21","grocery_pos",326.93,"Naval architect","Garrattsville","NY",165,"1945-09-20",1
"2019-08-18 22:47:01","home",237.86,"Paramedic","Loxahatchee","FL",26551,"1977-01-04",1
"2019-08-18 23:13:14","entertainment",377.65,"Energy engineer","Carlisle","IN",4081,"1938-03-15",1
"2019-08-18 23:26:09","misc_net",736.81,"Radiographer, therapeutic","Lakeland","FL",237282,"1961-09-28",1
"2019-08-18 23:30:37","shopping_pos",834.22,"Radiographer, therapeutic","Lakeland","FL",237282,"1961-09-28",1
"2019-08-18 23:37:30","misc_net",844.6,"Naval architect","Garrattsville","NY",165,"1945-09-20",1
"2019-08-19 00:45:59","shopping_net",978.19,"Engineer, production","Independence","MO",123373,"1992-11-27",1
"2019-08-19 00:46:02","gas_transport",9.21,"Engineer, production","Independence","MO",123373,"1992-11-27",1
"2019-08-19 02:24:49","misc_net",753.77,"Engineer, production","Independence","MO",123373,"1992-11-27",1
"2019-08-19 16:54:02","home",236,"Engineer, production","Independence","MO",123373,"1992-11-27",1
"2019-08-19 17:40:58","misc_net",882.7,"Energy engineer","Carlisle","IN",4081,"1938-03-15",1
"2019-08-19 17:53:53","travel",13.11,"Engineer, production","Independence","MO",123373,"1992-11-27",1
"2019-08-19 22:09:36","kids_pets",21.69,"Engineer, production","Independence","MO",123373,"1992-11-27",1
"2019-08-19 22:52:30","grocery_pos",289.75,"Energy engineer","Carlisle","IN",4081,"1938-03-15",1
"2019-08-19 23:07:41","grocery_pos",282.9,"Energy engineer","Carlisle","IN",4081,"1938-03-15",1
"2019-08-19 23:24:34","misc_net",719.3,"Energy engineer","Carlisle","IN",4081,"1938-03-15",1
"2019-08-19 23:37:24","travel",8.65,"Engineer, production","Independence","MO",123373,"1992-11-27",1
"2019-08-19 23:41:22","home",237.78,"Engineer, production","Independence","MO",123373,"1992-11-27",1
"2019-08-20 02:10:42","grocery_pos",365.86,"Engineer, production","Independence","MO",123373,"1992-11-27",1
"2019-08-20 02:19:05","misc_pos",7.21,"Engineer, production","Independence","MO",123373,"1992-11-27",1
"2019-08-20 03:43:16","misc_net",735.87,"Engineer, production","Independence","MO",123373,"1992-11-27",1
"2019-08-24 00:43:32","food_dining",119.03,"IT trainer","Roma","TX",18128,"1990-11-07",1
"2019-08-24 01:56:45","gas_transport",15.57,"Barrister's clerk","Mount Perry","OH",1831,"1953-10-18",1
"2019-08-24 02:10:34","misc_net",880.33,"Police officer","Melville","NY",19803,"1998-12-29",1
"2019-08-24 02:23:02","grocery_pos",283.28,"Police officer","Melville","NY",19803,"1998-12-29",1
"2019-08-24 02:37:33","gas_transport",18.26,"Barrister's clerk","Mount Perry","OH",1831,"1953-10-18",1
"2019-08-24 02:46:37","grocery_pos",326.2,"Barrister's clerk","Mount Perry","OH",1831,"1953-10-18",1
"2019-08-24 02:55:25","gas_transport",9.86,"Police officer","Melville","NY",19803,"1998-12-29",1
"2019-08-24 03:17:37","grocery_pos",347.94,"Field trials officer","Ridge Spring","SC",3164,"1961-01-30",1
